Price,Close,High,Low,Open,Volume
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
Datetime,,,,,
2025-12-18 00:00:00+00:00,86206.5078125,86206.5078125,86196.7890625,86196.7890625,0
2025-12-18 00:02:00+00:00,86187.4453125,86187.4453125,86184.9375,86184.9375,183242752
2025-12-18 00:04:00+00:00,86159.2890625,86172.1640625,86159.2890625,86172.1640625,0
2025-12-18 00:06:00+00:00,86148.359375,86165.15625,86148.359375,86165.15625,182648832
2025-12-18 00:08:00+00:00,86089.8671875,86089.8671875,86089.8671875,86089.8671875,0
2025-12-18 00:10:00+00:00,86099.0703125,86101.7578125,86099.0703125,86101.7578125,3313664
2025-12-18 00:12:00+00:00,86141.953125,86143.6953125,86141.953125,86143.6953125,233906176
2025-12-18 00:14:00+00:00,86144.9140625,86157.0390625,86144.9140625,86157.0390625,164708352
2025-12-18 00:16:00+00:00,86182.265625,86182.265625,86182.265625,86182.265625,0
2025-12-18 00:18:00+00:00,86142.078125,86142.078125,86142.078125,86142.078125,8921088
2025-12-18 00:20:00+00:00,86039.640625,86111.2890625,86039.640625,86111.2890625,170930176
2025-12-18 00:22:00+00:00,86120.5390625,86120.5390625,86120.5390625,86120.5390625,101629952
2025-12-18 00:24:00+00:00,86106.265625,86113.9765625,86106.265625,86113.9765625,6266880
2025-12-18 00:26:00+00:00,86108.8359375,86125.1171875,86108.8359375,86125.1171875,7430144
2025-12-18 00:28:00+00:00,86105.96875,86105.96875,86105.96875,86105.96875,0
2025-12-18 00:30:00+00:00,86210.328125,86214.5703125,86210.328125,86214.5703125,0
2025-12-18 00:32:00+00:00,86204.21875,86204.21875,86204.21875,86204.21875,0
2025-12-18 00:34:00+00:00,86272.6484375,86272.6484375,86227.828125,86227.828125,6004736
2025-12-18 00:36:00+00:00,86253.421875,86253.421875,86213.671875,86213.671875,0
2025-12-18 00:38:00+00:00,86253.9765625,86253.9765625,86252.609375,86252.609375,0
2025-12-18 00:40:00+00:00,86254.3671875,86258.4140625,86254.3671875,86258.4140625,0
2025-12-18 00:42:00+00:00,86155.0859375,86155.0859375,86138.375,86138.375,174309376
2025-12-18 00:44:00+00:00,86132.6875,86132.6875,86132.6875,86132.6875,15761408
2025-12-18 00:46:00+00:00,86134.890625,86134.890625,86123.1015625,86123.1015625,214183936
2025-12-18 00:48:00+00:00,86160.40625,86160.40625,86137.328125,86137.328125,150065152
2025-12-18 00:50:00+00:00,86229.6015625,86229.6015625,86209.6015625,86209.6015625,164184064
