Price,Close,High,Low,Open,Volume
Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
Date,,,,,
2010-01-04,15.590929985046387,15.659588082147069,15.528492591199758,15.595905030867366,78169752
2010-01-05,15.522272109985352,15.618044581526823,15.46132685353975,15.601626362292096,120067812
2010-01-06,15.130976676940918,15.568791151101962,15.08371279213737,15.568791151101962,158988852
2010-01-07,14.77873420715332,15.174260787437923,14.742665124072243,15.159334701622333,256315428
2010-01-08,14.975751876831055,15.006348219722405,14.654603561149669,14.726495250057752,188783028
2010-01-11,14.953115463256836,15.036449382038718,14.777242652751836,15.036449382038718,288227484
2010-01-12,14.688684463500977,14.879730774458634,14.626992188590338,14.867043838749717,193937868
2010-01-13,14.604355812072754,14.636445238426091,14.276243560585034,14.340671734388636,259604136
2010-01-14,14.673011779785156,14.781221867057639,14.497886001077047,14.525000379169922,169434396
2010-01-15,14.427986145019531,14.765302418701818,14.37922822913354,14.759828730479748,217162620
2010-01-19,14.617539405822754,14.687191946371405,14.335696601288403,14.457837394349474,172495332
2010-01-20,14.438183784484863,14.576741842119878,14.310820527770838,14.576741842119878,129897972
2010-01-21,14.502116203308105,14.597639363391785,14.235198534304486,14.513559378106347,252055692
2010-01-22,13.68195915222168,14.19415187947107,13.305089947775421,14.042410136507742,271743984
2010-01-25,13.432950973510742,13.67872466971893,13.321257977881118,13.59688194735456,176619204
2010-01-26,13.49315071105957,13.671759403708696,13.340662904557817,13.382454047220252,174045780
2010-01-27,13.485190391540527,13.623251702383095,13.316283418003325,13.464543193387932,158417424
2010-01-28,13.290910720825195,13.60708303476241,13.199118850455253,13.544644693063253,129034836
2010-01-29,13.182699203491211,13.457577090667334,13.07498681899297,13.395388076783851,165454380
2010-02-01,13.259317398071289,13.328721558923368,13.191655640754782,13.298621016452527,89941968
2010-02-02,13.212054252624512,13.30757740802779,13.124739733268203,13.30757740802779,163684152
2010-02-03,13.453349113464355,13.485190163962324,13.140162975201788,13.151108454809075,119844036
2010-02-04,13.104092597961426,13.383198528572171,13.073743682767187,13.358323301024948,134972892
2010-02-05,13.216282844543457,13.27125861630802,12.996630026552417,13.144391159008599,126113760
2010-02-08,13.270511627197266,13.482703773034345,13.222253304619006,13.246382465908136,107664228
2010-02-09,13.344393730163574,13.471011872218998,13.310313527963203,13.42150883804094,112671216
2010-02-10,13.294890403747559,13.377974990195737,13.126728558296472,13.285437058973175,106873020
2010-02-11,13.343398094177246,13.44514100469969,13.17175522085608,13.266780681912305,96303600
