Price,Close,High,Low,Open,Volume
Ticker,SBUX,SBUX,SBUX,SBUX,SBUX
Date,,,,,
2010-01-04,8.669215202331543,8.774524802751298,8.616560760803146,8.770763668733132,16370000
2010-01-05,8.872315406799316,9.026518371591616,8.60904166734927,8.635368897821628,30058800
2010-01-06,8.808375358581543,8.883596613331093,8.748198641727123,8.830941448061187,14209600
2010-01-07,8.785807609558105,8.849745448809143,8.721869770307068,8.75571925681426,10256000
2010-01-08,8.755718231201172,8.876071628078796,8.721868748658986,8.725629881981765,10274800
2010-01-11,8.72939395904541,8.789571400085444,8.601518959254344,8.789571400085444,11387000
2010-01-12,8.582709312438965,8.721868369887112,8.462355920788028,8.6127976603517,15429600
2010-01-13,8.793330192565918,8.83846308566435,8.563906744957642,8.612800054898193,15098400
2010-01-14,8.857268333435059,8.876074005085103,8.729392635666855,8.740676038656881,15517400
2010-01-15,8.751960754394531,8.93249092513538,8.61656276765733,8.92496865534706,21862600
2010-01-19,8.86855411529541,8.951296940661182,8.710590017878413,8.800855113921951,18908200
2010-01-20,8.759482383728027,8.95129522776371,8.593996047300317,8.92872913741182,33950400
2010-01-21,8.906160354614258,9.195761176471963,8.774523552191404,9.071646641013356,53670800
2010-01-22,8.616560935974121,8.962577381687153,8.59399484876933,8.887356134520545,24557600
2010-01-25,8.424751281738281,8.672980507413468,8.375857950713966,8.650414409814807,24673800
2010-01-26,8.477404594421387,8.55262514226514,8.338245468997563,8.353289291621053,22492600
2010-01-27,8.428510665893555,8.488687391892508,8.323201036713806,8.47740470411968,21200200
2010-01-28,8.304391860961914,8.511249161847912,8.221649084080074,8.462355865818369,28730400
2010-01-29,8.195324897766113,8.473642396333283,8.18028035966694,8.319439467632055,18741800
2010-02-01,8.360812187194824,8.375856728307141,8.1878042685824,8.270547092610533,13498800
2010-02-02,8.443553924560547,8.45859774509544,8.240456967116604,8.330722042415116,15336200
2010-02-03,8.436031341552734,8.458597430196503,8.311916777967467,8.420986804214872,14938600
2010-02-04,8.202845573425293,8.420986331025428,8.195324022542033,8.372093022150821,19542400
2010-02-05,8.161474227905273,8.289349913862347,7.995987919485008,8.195323716385849,22069800
2010-02-08,8.240456581115723,8.330721652186025,8.052404170378509,8.146430375747116,15988600
2010-02-09,8.3457670211792,8.387138067857876,8.146431187679804,8.330722482486525,20816200
2010-02-10,8.413463592529297,8.47364029527895,8.289349053437778,8.289349053437778,20032800
2010-02-11,8.484922409057617,8.530055291771301,8.247976747558562,8.372091278317654,18518200
2010-02-12,8.499968528747559,8.53005688371773,8.296871594676675,8.300632728718318,15750800
2010-02-16,8.605278015136719,8.605278015136719,8.451075095444539,8.533818615429722,16820000
2010-02-17,8.706826210021973,8.763241788062297,8.639127229428384,8.6767378539096,12950400
2010-02-18,8.748196601867676,8.770762686085478,8.654170414036805,8.729390933883773,9300600
2010-02-19,8.785807609558105,8.823417512465728,8.714347502780377,8.714347502780377,9731800
2010-02-22,8.612799644470215,8.78580822284628,8.582711289626069,8.774524820768614,16983800
2010-02-23,8.53005599975586,8.616559921660409,8.451073627792175,8.560144351608002,16508400
2010-02-24,8.680497169494629,8.680497169494629,8.541338103277422,8.556382636863216,12921000
2010-02-25,8.612799644470215,8.642887999314361,8.436030649431226,8.518773445911886,18623800
2010-02-26,8.616560935974121,8.646649291368169,8.530057003886608,8.620322070068749,12100000
2010-03-01,8.759482383728027,8.778287339460755,8.616562137652208,8.62408440689053,12703000
