Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2010-01-04,23.1733455657959,23.28565551439861,22.903800546670613,22.926263107630543,38409100
2010-01-05,23.180830001831055,23.28565385072298,22.941235081103866,23.098470140392568,49749600
2010-01-06,23.03857421875,23.27068164798744,22.851390485600778,23.120934090228644,58182400
2010-01-07,22.798980712890625,22.98616445789597,22.604309446713227,22.933751809691614,50559700
2010-01-08,22.95621681213379,23.12093801112338,22.64174802999091,22.671698117861087,51197400
2010-01-11,22.664203643798828,23.031083539077738,22.551893704933587,22.993645940723756,68754700
2010-01-12,22.51445770263672,22.761540156895343,22.3946602356082,22.57435643615098,65912100
2010-01-13,22.72410774230957,22.851392750591256,22.469537725746203,22.656721477448755,51863500
2010-01-14,23.180830001831055,23.28565385072298,22.656716469764923,22.694152640591657,63228100
2010-01-15,23.105953216552734,23.390471773174447,22.99364186947496,23.270674335849716,79913200
2010-01-19,23.28565788269043,23.390480321634236,22.971189137760383,23.023600357232286,46575700
2010-01-20,22.90379524230957,23.165852680424184,22.69414900619825,23.06851636690537,54849500
2010-01-21,22.46953773498535,23.001138904551816,22.462050213542327,22.91877902487594,73086700
2010-01-22,21.683351516723633,22.61178359978744,21.593504171974104,22.462036121074494,102004600
2010-01-25,21.952911376953125,22.207481407498864,21.78819018052302,21.89301263024229,63373000
2010-01-26,22.087682723999023,22.349740262276377,21.78070148513371,21.863062792960545,66639900
2010-01-27,22.214967727661133,22.327277693156347,21.728290258449423,21.975372753778366,63949500
2010-01-28,21.833105087280273,22.364707499750217,21.630946363041076,22.342244943246463,117513700
2010-01-29,21.099349975585938,22.402148546582357,20.71000747995064,22.387173505650573,193888500
2010-02-01,21.27155876159668,21.323969977004793,20.90467882564137,21.256583720594787,85931100
2010-02-02,21.308992385864258,21.33894246428379,21.069397470901368,21.241607565616995,54413700
2010-02-03,21.436281204223633,21.556080111270777,21.054427632636763,21.159250069692092,61397900
2010-02-04,20.844776153564453,21.33894098852453,20.82231359630327,21.249092187578043,77850000
2010-02-05,20.97955322265625,21.17422447713933,20.642621930647355,20.96457818121173,80960100
2010-02-08,20.754928588867188,21.02447357966362,20.642618652068116,20.97206237103061,52820600
2010-02-09,20.97206687927246,21.219149364583618,20.77739561386085,20.942116794702073,59195800
2010-02-10,20.957088470458984,21.144272184658973,20.84477852755867,20.987038550218216,48591300
2010-02-11,21.05442237854004,21.264067200334175,20.739953717750595,20.912162372252418,65993700
2010-02-12,20.912168502807617,21.009503423161018,20.650110970642626,20.82231967562869,81117200
2010-02-16,21.325897216796875,21.340942285608786,21.077659320507248,21.1604043294193,51935600
2010-02-17,21.50642967224121,21.551563435367306,21.333415717944135,21.46129590911512,45882900
2010-02-18,21.792280197143555,21.837415398039763,21.44625226559864,21.506431098683695,42856500
2010-02-19,21.641836166381836,21.75467131124107,21.581657326805132,21.65688123497019,44451800
2010-02-22,21.611745834350586,21.769716183550596,21.551566995316463,21.69449227606377,36707100
2010-02-23,21.310853958129883,21.686972101714794,21.13031742138235,21.57413694559469,52266200
2010-02-24,21.536523818969727,21.656882942388904,21.348464751118943,21.453778804763623,43165900
2010-02-25,21.513948440551758,21.551559664112595,21.077651647275463,21.265710634632075,48735300
2010-02-26,21.566606521606445,21.70200923333176,21.446248874467575,21.551561457020007,40370600
2010-03-01,21.829893112182617,21.852459278110143,21.461297576008466,21.641834077311525,43805400
2010-03-02,21.40863800048828,22.040516418113405,21.24314658054892,21.875024998174045,93123900
2010-03-03,21.40863800048828,21.521474559531406,21.325893007906824,21.446250665094805,48442100
2010-03-04,21.536523818969727,21.551568888744228,21.265719736912843,21.40864359544012,42890600
2010-03-05,21.50642967224121,21.574131034318583,21.378549481070227,21.559085968351063,56001800
2010-03-08,21.536523818969727,21.76219556125676,21.43873373498912,21.453778804763623,39414500
2010-03-09,21.664398193359375,21.897592407573885,21.47633917628238,21.483861709138633,50271600
2010-03-10,21.792280197143555,21.897594231124813,21.664399997490747,21.709535198386956,44891400
2010-03-11,21.950258255004883,21.957780791134756,21.70202030182724,21.73210901156968,35349700
2010-03-12,22.017955780029297,22.100700793377484,21.84494178374686,22.055567019298763,31700200
2010-03-15,22.03299903869629,22.09317787744726,21.82237238567955,21.950252597372447,37512000
2010-03-16,22.093177795410156,22.183445335813083,21.965297584192108,22.130789031448597,36723500
2010-03-17,22.288753509521484,22.469291423957237,22.115739562528322,22.19096345441382,50385700
2010-03-18,22.273719787597656,22.35646481418269,22.190973326235582,22.28876342484591,43845200
2010-03-19,22.25867462158203,22.49186749788123,22.07813806237197,22.38655486370295,81332100
2010-03-22,22.266185760498047,22.341409647026087,22.108215455311534,22.190961873970007,37718200
2010-03-23,22.476818084716797,22.491863153772734,22.123267570562778,22.25867032251271,42026600
2010-03-24,22.303804397583008,22.454252220630572,22.266193159209504,22.356460705216623,33987700
2010-03-25,22.574607849121094,22.995859706600253,22.416637505831005,22.43920510766577,73168700
2010-03-26,22.31132698059082,22.717535242833957,22.25867067284303,22.6347887965007,55595500
2010-03-29,22.25867462158203,22.43168864481121,22.228584477658504,22.348942183798545,33336000
2010-03-30,22.394067764282227,22.46176912420355,22.190963684518263,22.28875374063994,34954800
2010-03-31,22.03299903869629,22.35645940024732,21.94273006318149,22.29628056149635,63760000
2010-04-01,21.93520164489746,22.221052128368015,21.528994950987073,22.078126886632738,74768100
2010-04-05,22.017955780029297,22.138313467423757,21.837419248937604,21.912641727476537,34331200
2010-04-06,22.055570602416992,22.25115223490112,21.799810116459057,21.927690359438024,47366800
2010-04-07,22.07813262939453,22.236101541789022,21.92016228222336,21.935207350482838,58318800
2010-04-08,22.50690269470215,22.552036456007492,22.040515711958925,22.055560777319506,63713800
2010-04-09,22.822845458984375,22.875501761196457,22.49186114322421,22.52947381250186,54752500
2010-04-12,22.807798385620117,22.935678580365444,22.725051955262405,22.755142088038482,37068800
2010-04-13,22.905590057373047,22.943201288854006,22.66487329765477,22.679918364157757,41374600
2010-04-14,23.183923721313477,23.319326491797906,23.063566021944418,23.161357549417374,68941200
2010-04-15,23.221529006958008,23.28170783748572,23.101169911126085,23.183916341142876,52745400
2010-04-16,23.07108497619629,23.304277803178387,23.01842867024324,23.161353954099177,88703100
2010-04-19,23.349411010742188,23.507379915078747,23.138784370183505,23.146306903929524,64970300
2010-04-20,23.590120315551758,23.650299135345463,23.417104953215652,23.4848063048306,52199500
2010-04-21,23.567556381225586,23.69543657249998,23.492332486103628,23.567556381225586,55343100
2010-04-22,23.61269187927246,23.718005914091478,23.244096344347323,23.34941037916634,84847600
2010-04-23,23.289226531982422,23.755613496514588,23.056033767104513,23.409585615391002,126766600
2010-04-26,23.40206527709961,23.529945470107997,23.21400625413295,23.319318847865805,63649300
2010-04-27,23.20648765563965,23.507381856446823,23.131263746743674,23.281711564535623,68730900
2010-04-28,23.251617431640625,23.319318794535913,23.03346971158196,23.259139964715267,64557900
2010-04-29,23.3193302154541,23.642792122200557,23.071092241519388,23.266673892919037,52665200
2010-04-30,22.973291397094727,23.37949814880194,22.958246330607956,23.371975615558554,63214800
